> M0007_1.02
=	0.193256166989386	0.294128456523198	0.315455175957076	0.19716020053034
=	0.197302290032636	0.470942977434902	0.174991433244587	0.156763299287876
=	0.0179780513925291	0.00028341348993657	0.981568346569837	0.000170188547697322
=	0.0609138140456216	0.828370054420269	0.0864408167680766	0.024275314766033
=	0.0977576692954277	0.680271275873928	0.0761337494017287	0.145837305428915
=	0.179404994209844	7.57471687865919e-05	0.820280034450025	0.00023922417134443
=	0.138180576938342	0.419289393502228	0.212419131491284	0.230110898068146
=	0.223853107035285	0.403828411802235	0.192672154777683	0.179646326384797
=	0.351359490482045	0.208890436834257	0.230859635849441	0.208890436834257

> M0015_1.02
=	0.205689924493205	0.280442808763306	0.274889669089141	0.238977597654347
=	0.219631343095586	0.420712804984574	0.181626145278971	0.178029706640869
=	0.608066773692225	7.42947271062653e-05	0.391617148737412	0.000241782843257178
=	0.0205990864160418	0.948846205015112	0.0267155749296198	0.00383913363922629
=	0.0322894205983321	0.911179250594626	0.0193896543133781	0.0371416744936642
=	0.0648466587263899	0.000159139418881284	0.85579031403152	0.0792038878232088
=	0.352874110546702	0.312971260238602	0.12225528593584	0.211899343278855
=	0.215542593260496	0.381136865806431	0.150378964586948	0.252941576346124
=	0.319425317617637	0.236636095450179	0.16345267500563	0.280485911926554

